Paper ID,Paper Title,Author Names,Primary Subject Area,Secondary Subject Areas,Status,Day.Time,Poster #,Topic,,Topic Legend,
4499,Doodle to Search: Practical Zero-Shot Sketch-based Image Retrieval,"Sounak Dey (Computer Vision Center)*; Pau Riba (Computer Vision Center); Anjan Dutta (Computer Vision Center); Josep Llados (""Computer Vision Center, Barcelona""); Yi-Zhe Song (Queen Mary University of London)","Recognition: Detection, Categorization, Retrieval",Deep Learning ; Vision + Graphics ; Vision Applications and Systems,Oral,1.2,22,B,,,
5230,Zero-Shot Task Transfer,"Arghya Pal ( Indian Institute of Technology Hyderabad)*; Vineeth N Balasubramanian (Indian Institute of Technology, Hyderabad)",Representation Learning,Computer Vision Theory; Deep Learning ; Optimization Methods; Vision + Graphics ; Vision Application,Oral,1.2,23,B,,,
906,C-MIL: Continuation Multiple Instance Learning for Weakly Supervised Object Detection,"Fang Wan (University of Chinese Academy of Sciences)*; Chang Liu (University of Chinese Academy of Sciences); Wei Ke (University of Chinese Academy of Sciences); Xiangyang Ji (Tsinghua University); Jianbin Jiao (University of Chinese Academy of Sciences); Qixiang Ye (University of Chinese Academy of Sciences, China)","Recognition: Detection, Categorization, Retrieval",Optimization Methods; Others; Statistical Learning; Visual Reasoning,Oral,1.2,24,B,,,
2973,Learning Inter-pixel Relations for Weakly Supervised Instance Segmentation,Jiwoon Ahn (DGIST); Sunghyun Cho (DGIST); Suha Kwak (POSTECH)*,"Recognition: Detection, Categorization, Retrieval","Segmentation, Grouping and Shape",Oral,1.2,25,B,,,
3916,Attention-based Dropout Layer for Weakly Supervised Object Localization,Junsuk Choe (Yonsei University); Hyunjung Shim (Yonsei University)*,"Recognition: Detection, Categorization, Retrieval",Deep Learning ; Scene Analysis and Understanding,Oral,1.2,26,B,,,
1019,Domain Generalization by Solving Jigsaw Puzzles,Fabio M. Carlucci (Huawei); Antonio D'Innocente (Sapienza Università di Roma); Silvia Bucci (Italian Institute of Technology); Barbara Caputo (IIT); Tatiana Tommasi (Italian Institute of Technology)*,"Recognition: Detection, Categorization, Retrieval",Deep Learning,Oral,1.2,27,B,,,
3628,Transferrable Prototypical Networks for Unsupervised Domain Adaptation,Yingwei Pan (JD AI Research)*; Ting Yao (JD AI Research); Yehao Li (Sun Yat-Sen University); Yu Wang (JD AI Research); Chong-Wah Ngo (City University of Hong Kong); Tao Mei (AI Research of JD.com),"Recognition: Detection, Categorization, Retrieval",,Oral,1.2,28,B,,,
1182,Adversarial Meta-Adaptation Network for Blending-target Domain Adaptation,Ziliang Chen (Sun Yat-sen University)*; Jingyu Zhuang (Sun Yat-sen University); Xiaodan Liang (Sun Yat-sen University); Liang Lin (Sun Yat-sen University),"Recognition: Detection, Categorization, Retrieval",Deep Learning,Oral,1.2,29,B,,,
1113,ELASTIC: Improving CNNs by Instance Specific Scaling Policies,"Huiyu Wang (Johns Hopkins University)*; Aniruddha Kembhavi (Allen Institute for Artificial Intelligence); Ali Farhadi (University of Washington, Allen Institute for Artificial Intelligence); Alan Yuille (Johns Hopkins University); Mohammad Rastegari (Allen Institute for Artificial Intelligence)","Recognition: Detection, Categorization, Retrieval",Deep Learning,Oral,1.2,30,B,,,
1782,ScratchDet: Training Single-Shot Object Detectors from Scratch,"Rui Zhu (JD AI Research)*; Shifeng Zhang (CBSR, NLPR, CASIA); Xiaobo Wang (JD AI Research); Longyin Wen (JD Digits); Hailin Shi (JD AI Research); Liefeng Bo (JD Finance); Tao Mei (AI Research of JD.com)","Recognition: Detection, Categorization, Retrieval",Deep Learning,Oral,1.2,31,B,,,
3294,SFNet: Learning Object-aware Semantic Correspondence,Junghyup Lee (Yonsei University); DOHYUNG KIM (YONSEI UNIVERSITY); Jean Ponce (Inria); Bumsub Ham (Yonsei University)*,"Recognition: Detection, Categorization, Retrieval",Motion and Tracking; Scene Analysis and Understanding,Oral,1.2,32,B,,,
1294,Deep Metric Learning Beyond Binary Supervision,Sungyoun Kim (POSTECH); Minkyo Seo (POSTECH); Ivan Laptev (INRIA Paris); Minsu Cho (POSTECH); Suha Kwak (POSTECH)*,"Recognition: Detection, Categorization, Retrieval",,Oral,1.2,33,B,,,
1510,Learning to Cluster Faces on an Affinity Graph,Lei Yang (The Chinese University of Hong Kong)*; Xiaohang Zhan (The Chinese University of Hong Kong); Dapeng Chen (Sensetime Group Limited); Junjie Yan (Sensetime Group Limited); Chen Change Loy (Nanyang Technological University); Dahua Lin (The Chinese University of Hong Kong),"Recognition: Detection, Categorization, Retrieval","Deep Learning ; Face, Gesture, and Body Pose ; Segmentation, Grouping and Shape",Oral,1.2,34,B,,,
1610,C2AE: Class Conditioned Auto-Encoder for Open-set Recognition,Poojan B Oza (Johns Hopkins University)*; Vishal Patel (Johns Hopkins University),"Recognition: Detection, Categorization, Retrieval",Vision Applications and Systems,Oral,1.2,35,B,,,
602,K-Nearest Neighbors Hashing,"Xiangyu He (Institute of Automation, Chinese Academy of Sciences)*; Peisong Wang (Institute of Automation, Chinese Academy of Sciences); Jian Cheng (""Chinese Academy of Sciences, China"")","Recognition: Detection, Categorization, Retrieval",,Poster,1.2,36,B,,,
1393,Learning RoI Transformer for Oriented Object Detection in Aerial Images,Jian Ding (Wuhan University); Nan Xue (Wuhan University); Yang Long (Wuhan University ); Gui-Song Xia (Wuhan University)*; Qikai Lu (Wuhan University),"Recognition: Detection, Categorization, Retrieval",Deep Learning ; Vision Applications and Systems,Poster,1.2,37,B,,,
1429,Snapshot Distillation: Teacher-Student Optimization in One Generation,Chenglin Yang (Johns Hopkins University); Lingxi Xie (Johns Hopkins University)*; Chi Su (Kingsoft Cloud); Alan Yuille (Johns Hopkins University),"Recognition: Detection, Categorization, Retrieval",Deep Learning,Poster,1.2,38,B,,,
1440,Geometry-Aware Distillation for Indoor Semantic Segmentation,Jianbo Jiao (University of Oxford)*; Yunchao Wei (UIUC); Zequn Jie (Tencent AI Lab); Honghui Shi (IBM | UIUC); Rynson W.H. Lau (City University of Hong Kong); Thomas Huang (UIUC),"Recognition: Detection, Categorization, Retrieval","Deep Learning ; Scene Analysis and Understanding; Segmentation, Grouping and Shape",Poster,1.2,39,B,,,
1455,LiveSketch: Query Perturbations for Guided Sketch-based Visual Search,John Collomosse (University of Surrey)*; Tu Bui (University of Surrey); Hailin Jin (Adobe Research),"Recognition: Detection, Categorization, Retrieval",Document Analysis ; Vision Applications and Systems,Poster,1.2,40,B,,,
1525,Bounding Box Regression with Uncertainty for Accurate Object Detection,Yihui He (Carnegie Mellon University)*; Chenchen Zhu (Carnegie Mellon University); Jianren Wang (Carnegie Mellon University); Marios Savvides (Carnegie Mellon University); Xiangyu Zhang (Megvii Inc),"Recognition: Detection, Categorization, Retrieval",,Poster,1.2,41,B,,,
1528,OCGAN: One-class Novelty Detection Using GANs with Constrained Latent Representations,Pramuditha Perera (Johns Hopkins University)*; Ramesh Nallapati (Amazon); Bing Xiang (Amazon),"Recognition: Detection, Categorization, Retrieval",Representation Learning; Vision Applications and Systems,Poster,1.2,42,B,,,
1651,Learning Metrics from Teachers: Compact Networks for Image Embedding,Lu Yu (CVC)*; Vacit Oguz Yazici (CVC/Wide-Eyes Technologies); Xialei Liu (Computer Vision Center Barcelona); Joost van de Weijer (Computer Vision Center); Yongmei Cheng (NWPU); Arnau Ramisa (Wide-Eyes Technologies),"Recognition: Detection, Categorization, Retrieval",Representation Learning,Poster,1.2,43,B,,,
1681,Activity Driven Weakly Supervised Object Detection,Zhenheng Yang (Facebook Research)*; Vignesh Ramanathan (Facebook); Deepti Ghadiyaram (Facebook); Ram Nevatia (U of Southern California); Dhruv Mahajan (Facebook),"Recognition: Detection, Categorization, Retrieval",Action Recognition ; Video Analytics,Poster,1.2,44,B,,,
1738,Separate to Adapt: Open Set Domain Adaptation via Progressive Separation,"Hong Liu (Tsinghua University); Zhangjie Cao (Tsinghua University); Mingsheng Long (Tsinghua University)*; Jianmin Wang (""Tsinghua University, China""); Qiang Yang (Hong Kong UST)","Recognition: Detection, Categorization, Retrieval",Deep Learning,Poster,1.2,45,B,,,
1810,Layout-Graph Reasoning for Fashion Landmark Detection,Weijiang Yu (SUN YAT-SEN UNIVERSITY); Xiaodan Liang (Sun Yat-sen University)*; Ke Gong (Sun Yat-sen University ); ChenHan Jiang (Sun Yat-sen University); Nong Xiao (Sun Yat-sen University); Liang Lin (Sun Yat-sen University),"Recognition: Detection, Categorization, Retrieval",Deep Learning,Poster,1.2,46,B,,,
1828,DistillHash: Unsupervised Deep Hashing by Distilling Data Pairs,Yang Erkun (Xidian University); Tongliang Liu (The University of Sydney); Cheng Deng (Xidian University)*; Wei Liu (Tencent); Dacheng Tao (The University of Sydney),"Recognition: Detection, Categorization, Retrieval",,Poster,1.2,47,B,,,
1834,Mind Your Neighbours: Image Annotation with Metadata Neighbourhood Graph Co-Attention Networks,"Junjie Zhang (University of Technology, Sydney); Qi Wu (University of Adelaide)*; Jian Zhang (UTS); Chunhua Shen (University of Adelaide); Jianfeng Lu (Nanjing University of Science and Technology)","Recognition: Detection, Categorization, Retrieval",Representation Learning,Poster,1.2,48,B,,,
1843,Region Proposal by Guided Anchoring,Kai Chen (The Chinese University of Hong Kong)*; Jiaqi Wang (CUHK); Shuo Yang (Amazon); Chen Change Loy (Nanyang Technological University); Dahua Lin (The Chinese University of Hong Kong),"Recognition: Detection, Categorization, Retrieval",,Poster,1.2,49,B,,,
1847,Distant Supervised Centroid Shift: A Simple and Efficient Approach to Visual Domain Adaptation,"Jian Liang (NLPR)*; Ran He (Institute of Automation, Chinese Academy of Sciences); Zhenan Sun (Chinese of Academy of Sciences); Tieniu Tan (NLPR, China)","Recognition: Detection, Categorization, Retrieval",Statistical Learning,Poster,1.2,50,B,,,
1855,Learning to Transfer Examples for Partial Domain Adaptation,"Zhangjie Cao (Tsinghua University); Kaichao You (Tsinghua Univ); Mingsheng Long (Tsinghua University)*; Jianmin Wang (""Tsinghua University, China""); Qiang Yang (Hong Kong UST)","Recognition: Detection, Categorization, Retrieval",Deep Learning,Poster,1.2,51,B,,,
1915,Generalized Zero-Shot Recognition based on Visually Semantic Embedding,Pengkai Zhu (Boston University)*; Hanxiao Wang (Boston University); Venkatesh Saligrama (Boston University),"Recognition: Detection, Categorization, Retrieval",Deep Learning ; Statistical Learning,Poster,1.2,52,B,,,
1962,Towards Visual Feature Translation,"Jie Hu (Xiamen University); Rongrong Ji (Xiamen University, China)*; Hong Liu (Xiamen University); ShengChuan Zhang (Xiamen University); Cheng Deng (Xidian University); Qi Tian (Huawei Noah’s Ark Lab)","Recognition: Detection, Categorization, Retrieval",Representation Learning,Poster,1.2,53,B,,,
1997,Amodal Instance Segmentation through KINS Dataset,Lu Qi (The Chinese University of Hong Kong)*; Li Jiang (The Chinese University of Hong Kong); Shu Liu (Tencent); Xiaoyong Shen (Tencent); Jiaya Jia (Chinese University of Hong Kong),"Recognition: Detection, Categorization, Retrieval",Datasets and Evaluation; Scene Analysis and Understanding,Poster,1.2,54,B,,,
2016,Global Second-order Pooling Convolutional Networks,Zilin Gao (Dalian University of Technology); Jiangtao Xie (Dalian University of Technology); Qilong Wang (Tianjin University); Peihua Li (Dalian University of Technology)*,"Recognition: Detection, Categorization, Retrieval",Deep Learning,Poster,1.2,55,B,,,
2125,Weakly Supervised Complementary Parts Models for Image Classification from the Bottom Up,Weifeng Ge (The University of Hong Kong); Xiangru Lin (The University of Hong Kong); Yizhou Yu (Deepwise AI Lab)*,"Recognition: Detection, Categorization, Retrieval","Segmentation, Grouping and Shape",Poster,1.2,56,B,,,
2139,"NetTailor: Tuning the architecture, not just the weights","Pedro Morgado (University of California, San Diego)*; Nuno Vasconcelos (UCSD, USA)","Recognition: Detection, Categorization, Retrieval",Deep Learning ; Representation Learning,Poster,1.2,57,B,,,
1358,Learning-based Sampling for Natural Image Matting,Jingwei Tang (ETHZ & Disney Research)*; Yagiz Aksoy (ETHZ); Cengiz Oztireli (Disney Research); Markus Gross (ETH Zurich); Tunç Aydin (Disney Research),"Segmentation, Grouping and Shape",Low-level Vision,Poster,1.2,58,C,,,
1437,Learning Unsupervised Video Object Segmentation through Visual Attention,Wenguan Wang (Inception Institute of Artificial Intelligence); Hongmei Song (Beijing Institute of Technology); Shuyang Zhao (Beijing Institute of Technology ); Jianbing Shen (Beijing Institute of Technology)*; Sanyuan Zhao (Beijing Institute of Technology ); Steven Hoi (SMU); Haibin Ling (Temple University),"Segmentation, Grouping and Shape",Image and Video Synthesis,Poster,1.2,59,C,,,
1523,4D Spatio-Temporal ConvNet: Minkowski Convolutional Neural Network,Christopher Choy (Stanford University)*; JunYoung Gwak (Stanford University); Silvio Savarese (Stanford University),"Segmentation, Grouping and Shape",3D from Multiview and Sensors; 3D from Single Image; Scene Analysis and Understanding,Poster,1.2,60,C,,,
1642,Pyramid Feature Selective Network for Saliency detection,"Ting Zhao (Harbin Institute of Technology, China)*; XIANGQIAN WU (Harbin Institute of Technology, China)","Segmentation, Grouping and Shape","Deep Learning ; Recognition: Detection, Categorization, Retrieval",Poster,1.2,61,C,,,
1682,Co-saliency Detection via Mask-guided Fully Convolutional Networks with Multi-scale Label Smoothing,Kaihua Zhang (NUIST)*; Tengpeng Li (NUIST); Bo Liu (Rutgers University); Qingshan Liu (Nanjing University of Information Science & Technology),"Segmentation, Grouping and Shape",Deep Learning,Poster,1.2,62,C,,,
1750,SAIL-VOS: Semantic Amodal Instance Level Video Object Segmentation - A Synthetic Dataset and Baselines,Yuan-Ting Hu (University of Illinois at Urbana-Champaign)*; Hong-Shuo Chen (UIUC); Kexin Hui (UIUC); Jia-Bin Huang (Virginia Tech); Alexander Schwing (UIUC),"Segmentation, Grouping and Shape",,Poster,1.2,63,C,,,
1798,Learning Instance Activation Maps for Weakly Supervised Instance Segmentation,"Yi Zhu (University of Chinese Academy of Sciences)*; Yanzhao Zhou (University of Chinese Academy of Sciences); Huijuan Xu (University of California, Berkeley); Qixiang Ye (University of Chinese Academy of Sciences, China); David Doermann (University at Buffalo); Jianbin Jiao (University of Chinese Academy of Sciences)","Segmentation, Grouping and Shape","Recognition: Detection, Categorization, Retrieval",Poster,1.2,64,C,,,
1970,Decoders Matter for Semantic Segmentation: Data-Dependent Decoding Enables Flexible Feature Aggregation,Zhi Tian (The University of Adelaide)*; Tong He (The University of Adelaide); Chunhua Shen (University of Adelaide); Youliang Yan (Huawei),"Segmentation, Grouping and Shape",Deep Learning,Poster,1.2,65,C,,,
1998,Box-driven Class-wise Region Masking and Filling Rate Guided Loss for Weakly Supervised Semantic Segmentation,"Chunfeng Song (CASIA, UCAS, CRIPAC)*; Yan Huang (Institute of Automation, Chinese Academy of Sciences); Wanli Ouyang (The University of Sydney); Liang Wang (NLPR, China)","Segmentation, Grouping and Shape",Deep Learning ; Low-level Vision; Scene Analysis and Understanding; Vision + Graphics,Poster,1.2,66,C,,,
2137,Dual Attention Network for Scene Segmentation,"Jun Fu (National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences and University of Chinese Academy of Sciences)*; Jing Liu (National Lab of Pattern Recognition, Institute of Automation,Chinese Academy of Sciences); Haijie Tian (BIT); Yong Li (Business Growth BU, JD.com); Yongjun Bao (JD.com); Zhiwei Fang (National Lab of Pattern Recognition, Institute of Automation,Chinese Academy of Sciences;University of Chinese Academy of Sciences ); Hanqing Lu (NLPR, Institute of Automation, CAS)","Segmentation, Grouping and Shape",Scene Analysis and Understanding,Poster,1.2,67,C,,,
